throughput,packet_loss,jitter
105.0,0.17,0.024
104.0,0.18,0.045
103.0,2.2,0.029
105.0,0.089,0.021
105.0,0.022,0.022
102.0,1.8,0.043
106.0,0.056,0.089
105.0,0.0,0.085
104.0,0.43,0.056
104.0,0.091,0.073
105.0,0.5,0.021
104.0,0.35,0.029
105.0,0.2,0.025
104.0,0.0,0.084
105.0,0.29,0.098
104.0,0.53,0.076
105.0,0.38,0.045
104.0,0.51,0.066
105.0,0.68,0.025
104.0,0.99,0.037
105.0,0.27,0.101
105.0,0.34,0.101
103.0,0.67,0.042
104.0,1.5,0.006
104.0,0.091,0.207
105.0,0.42,0.034
105.0,0.64,0.021
105.0,0.09,0.022
104.0,0.28,0.029
105.0,0.43,0.046
104.0,0.11,0.056
104.0,0.63,0.035
105.0,0.089,0.023
104.0,0.17,0.058
104.0,0.66,0.028
105.0,0.22,0.114
104.0,0.19,0.056
104.0,0.61,0.313
105.0,0.079,0.039
104.0,0.56,0.047
104.0,0.51,0.035
106.0,0.0,0.01
104.0,0.5,0.017
104.0,0.53,0.032
105.0,0.55,0.034
104.0,1.1,0.026
105.0,0.58,0.025
104.0,0.33,0.026
103.0,0.94,0.105
105.0,0.078,0.026
105.0,0.13,0.029
104.0,0.79,0.023
104.0,0.65,0.052
105.0,0.28,0.027
103.0,1.8,0.025
105.0,0.38,0.025
104.0,0.29,0.023
104.0,0.55,0.026
103.0,1.9,0.026
104.0,0.52,0.279
104.0,0.33,0.05
105.0,0.11,0.022
104.0,0.14,0.036
104.0,0.67,0.067
105.0,0.31,0.021
104.0,0.72,0.036
104.0,0.73,0.105
103.0,1.9,0.043
104.0,0.97,0.392
104.0,0.55,0.033
105.0,0.25,0.022
102.0,1.5,0.063
104.0,1.2,0.059
104.0,0.48,0.093
105.0,0.022,0.052
105.0,0.68,0.022
104.0,0.17,0.073
105.0,0.067,0.196
105.0,0.41,0.026
105.0,0.37,0.025
103.0,0.64,0.092
105.0,0.0,0.024
104.0,1.0,0.009
105.0,0.19,0.022
104.0,0.27,0.027
104.0,0.55,0.028
104.0,0.09,0.073
104.0,0.56,0.094
104.0,1.0,0.025
104.0,0.48,0.036
104.0,0.87,0.021
104.0,0.46,0.022
104.0,0.11,0.007
103.0,1.6,0.069
105.0,0.62,0.023
104.0,0.23,0.032
105.0,0.21,0.021
104.0,0.45,0.021
104.0,0.24,0.062
105.0,0.4,0.01
105.0,0.41,0.021
103.0,0.86,0.04
104.0,0.53,0.159
104.0,0.19,0.141
105.0,0.13,0.051
105.0,0.12,0.03
104.0,0.6,0.079
104.0,0.72,0.035
99.2,4.6,0.024
101.0,3.6,0.351
104.0,0.49,0.555
105.0,0.29,0.324
105.0,0.32,0.272
105.0,0.12,0.264
104.0,0.68,0.323
105.0,0.067,0.037
104.0,0.42,0.396
105.0,0.67,0.032
104.0,0.78,0.167
104.0,0.59,0.104
104.0,0.69,0.16
105.0,0.078,0.029
105.0,0.0,0.034
104.0,0.46,0.028
105.0,0.45,0.022
104.0,0.0,0.048
104.0,0.84,0.118
104.0,0.69,0.046
105.0,0.18,0.045
105.0,0.34,0.029
105.0,0.17,0.024
103.0,0.28,0.115
104.0,0.57,0.612
105.0,0.25,0.054
104.0,0.86,0.255
105.0,0.15,0.35
104.0,0.75,0.225
105.0,0.18,0.05
104.0,0.77,0.059
105.0,0.3,0.03
104.0,0.38,0.033
104.0,0.84,0.077
104.0,0.33,0.334
105.0,0.056,0.074
104.0,0.64,0.175
104.0,0.43,0.277
105.0,0.056,0.077
104.0,0.24,0.511
105.0,1.0,0.024
103.0,0.7,0.179
106.0,0.078,0.024
105.0,0.38,0.022
104.0,0.11,0.033
104.0,0.36,0.408
105.0,0.87,0.035
104.0,0.6,0.088
105.0,0.5,0.023
105.0,0.056,0.021
103.0,0.9,0.095
104.0,0.67,0.056
105.0,0.034,0.114
105.0,0.056,0.136
105.0,0.3,0.393
104.0,0.38,0.295
104.0,0.66,0.264
105.0,0.15,0.085
104.0,0.35,0.308
104.0,1.1,0.62
104.0,0.51,0.067
103.0,1.4,0.079
104.0,0.81,0.087
103.0,1.9,0.023
104.0,0.52,0.197
104.0,0.83,0.246
105.0,0.022,0.293
104.0,0.68,0.109
104.0,0.81,0.248
105.0,0.3,0.033
103.0,0.9,0.77
104.0,0.4,0.049
105.0,0.22,0.065
104.0,0.59,0.022
105.0,0.29,0.387
105.0,0.58,0.051
104.0,0.3,0.248
104.0,0.4,0.06
105.0,0.5,0.045
103.0,0.71,0.346
105.0,0.28,0.434
103.0,2.0,0.104
104.0,0.59,0.106
105.0,0.034,0.184
104.0,0.34,0.019
105.0,0.5,0.158
104.0,0.79,0.024
104.0,0.74,0.034
105.0,0.48,0.16
104.0,0.66,0.257
105.0,0.26,0.227
104.0,0.79,0.183
105.0,0.34,0.066
104.0,0.045,0.102
104.0,0.72,0.377
105.0,0.28,0.197
104.0,0.76,0.03
105.0,0.19,0.405
104.0,0.37,0.215
104.0,0.61,0.044
104.0,0.64,0.576
105.0,0.43,0.102
104.0,0.78,0.302
105.0,0.17,0.168
103.0,2.1,0.537
105.0,0.25,0.067
104.0,0.14,0.507
105.0,0.39,0.076
104.0,0.8,0.144
104.0,0.63,0.094
104.0,0.55,0.125
105.0,0.58,0.067
104.0,0.056,0.103
104.0,0.43,0.711
104.0,1.1,0.087
104.0,0.67,0.378
105.0,0.11,0.102
104.0,0.42,0.033
105.0,0.0,0.152
105.0,0.45,0.373
104.0,0.44,0.028
103.0,1.7,0.315
104.0,0.41,0.309
105.0,0.22,0.26
105.0,0.045,0.093
104.0,0.37,0.03
104.0,0.36,0.062
105.0,0.35,0.023
104.0,1.2,0.024
104.0,0.65,0.542
105.0,0.19,0.047
105.0,0.38,0.161
104.0,1.0,0.418
105.0,0.2,0.348
104.0,0.35,0.476
104.0,0.69,0.285
105.0,0.37,0.041
104.0,0.98,0.247
105.0,0.16,0.216
104.0,0.42,0.318
104.0,0.94,0.146
104.0,0.69,0.353
105.0,0.22,0.362
104.0,0.45,0.308
103.0,0.66,0.009
107.0,0.2,0.043
104.0,0.52,0.022
104.0,0.38,0.03
103.0,0.54,0.023
106.0,0.35,0.095
104.0,0.37,0.086
105.0,0.22,0.222
104.0,0.52,0.334
104.0,1.0,0.284
103.0,1.1,0.188
105.0,0.3,0.243
104.0,0.97,0.04
104.0,0.94,0.029
105.0,0.26,0.952
104.0,0.35,0.083
104.0,0.49,0.318
104.0,0.83,0.176
105.0,0.47,0.181
105.0,0.18,0.329
103.0,1.2,0.027
104.0,0.9,0.304
104.0,0.94,0.329
104.0,0.56,0.04
104.0,0.48,0.25
103.0,1.2,0.039
105.0,0.43,0.15
104.0,0.38,0.333
104.0,1.1,0.185
105.0,0.19,0.334
104.0,0.38,0.008
104.0,0.75,0.026
104.0,0.7,0.063
105.0,0.2,0.056
103.0,1.0,0.057
104.0,1.7,0.021
105.0,0.24,0.08
104.0,0.079,0.053
105.0,0.7,0.046
105.0,0.27,0.024
104.0,1.2,0.039
104.0,0.59,0.038
104.0,0.34,0.234
103.0,1.5,0.022
105.0,0.25,0.022
104.0,0.5,0.022
103.0,1.0,0.038
104.0,1.3,0.024
104.0,0.54,0.052
104.0,0.72,0.143
104.0,0.27,0.196
105.0,0.61,0.025
104.0,0.86,0.021
104.0,0.98,0.027
105.0,0.28,0.314
104.0,0.62,0.16
104.0,0.54,0.022
104.0,0.35,0.11
104.0,0.52,0.358
104.0,0.69,0.345
104.0,0.74,0.006
104.0,0.8,0.025
104.0,0.72,0.021
104.0,0.5,0.021
104.0,0.94,0.031
104.0,0.44,0.028
104.0,1.1,0.023
104.0,0.48,0.023
104.0,0.77,0.025
105.0,0.18,0.021
103.0,2.0,0.023
105.0,0.27,0.022
104.0,0.49,0.022
104.0,0.46,0.033
103.0,1.0,0.023
104.0,1.0,0.008
104.0,1.3,0.008
105.0,0.13,0.014
105.0,0.27,0.009
104.0,0.49,0.007
103.0,0.72,0.358
106.0,0.31,0.009
104.0,0.66,0.041
104.0,1.1,0.008
105.0,0.25,0.025
104.0,0.45,0.23
105.0,0.29,0.026
105.0,0.21,0.028
104.0,0.49,0.008
104.0,0.36,0.147
104.0,0.4,0.266
104.0,0.19,0.181
104.0,0.38,0.186
104.0,0.35,0.206
104.0,0.76,0.374
104.0,0.79,0.179
104.0,0.8,0.154
105.0,0.27,0.137
105.0,0.24,0.239
104.0,0.57,0.167
103.0,1.3,0.213
104.0,0.68,0.028
104.0,1.0,0.025
105.0,0.35,0.231
104.0,0.36,0.731
105.0,0.045,0.087
104.0,0.49,0.384
85.1,17.215,0.28025
66.2,33.94,0.1765
105.0,0.067,0.295
104.0,0.73,0.03
105.0,0.29,0.316
104.0,0.46,0.389
105.0,0.37,0.164
104.0,0.81,0.294
104.0,0.41,0.319
105.0,0.045,0.392
105.0,0.58,0.101
104.0,0.36,0.387
104.0,0.48,0.228
105.0,0.31,0.048
104.0,0.41,0.03
104.0,0.36,0.03
105.0,0.48,0.022
104.0,0.52,0.039
104.0,0.57,0.027
104.0,0.31,0.022
105.0,0.38,0.026
104.0,0.34,0.251
105.0,0.27,0.016
105.0,0.21,0.213
104.0,0.65,0.185
104.0,0.54,0.038
58.0,0.6,0.249
82.1,46.0,0.181
104.0,0.13,0.028
105.0,0.32,0.027
104.0,0.9,0.035
103.0,1.3,0.336
104.0,0.98,0.038
104.0,0.68,0.041
104.0,0.8,0.311
105.0,0.29,0.025
104.0,0.57,0.318
104.0,0.37,0.281
104.0,0.47,0.066
103.0,1.3,0.027
104.0,0.94,0.241
104.0,0.55,0.259
105.0,0.067,0.498
105.0,0.26,0.197
104.0,0.81,0.035
104.0,0.35,0.029
104.0,0.59,0.309
103.0,0.76,0.048
105.0,0.0,0.023
104.0,0.59,0.027
104.0,0.89,0.024
105.0,0.13,0.024
104.0,0.45,0.061
103.0,0.49,0.069
106.0,0.13,0.02
105.0,0.034,0.061
104.0,0.44,0.043
104.0,0.99,0.025
104.0,1.1,0.331
101.0,3.5,0.019
103.0,2.1,0.025
104.0,0.58,0.102
105.0,0.15,0.16
105.0,0.29,0.029
104.0,0.87,0.022
104.0,0.61,0.025
104.0,0.67,0.028
104.0,1.1,0.027
104.0,1.0,0.02
104.0,0.28,0.027
104.0,1.0,0.325
104.0,0.38,0.034
104.0,0.66,0.279
104.0,0.57,0.026
62.65,23.545,0.059
21.3,46.52,0.092
105.0,0.23,0.485
103.0,1.3,0.269
104.0,0.66,0.118
104.0,0.49,0.093
104.0,0.16,0.361
104.0,0.49,0.344
105.0,0.16,0.311
104.0,0.91,0.199
104.0,0.81,0.269
104.0,0.67,0.219
104.0,0.68,0.027
105.0,0.16,0.079
104.0,0.25,0.058
104.0,0.73,0.11
104.0,0.78,0.112
104.0,0.47,0.146
104.0,0.46,0.346
104.0,0.63,0.076
105.0,0.1,0.031
104.0,0.66,0.065
104.0,0.55,0.061
104.0,0.94,0.114
105.0,0.34,0.085
104.0,0.84,0.217
104.0,0.42,0.965
105.0,0.79,0.05
104.0,0.068,0.345
104.0,1.0,0.311
104.0,1.0,0.071
104.0,0.91,0.231
104.0,0.64,0.292
105.0,0.022,0.072
105.0,0.25,0.211
104.0,0.72,0.025
104.0,0.66,0.309
104.0,0.76,0.035
105.0,0.0,0.296
103.0,1.3,0.023
105.0,0.079,0.375
104.0,0.28,0.03
105.0,0.58,0.209
104.0,0.53,0.047
105.0,0.23,0.114
104.0,0.46,0.115
104.0,0.62,0.073
103.0,1.4,0.195
104.0,1.1,0.395
104.0,0.49,0.188
105.0,0.26,0.347
105.0,0.2,0.017
105.0,0.17,0.171
104.0,0.53,0.207
105.0,0.32,0.038
104.0,0.16,0.372
104.0,1.4,0.033
103.0,0.84,0.291
105.0,0.55,0.364
104.0,1.1,0.008
104.0,0.65,0.134
104.0,0.83,0.309
104.0,0.58,0.021
105.0,0.45,0.159
104.0,0.75,0.356
104.0,0.44,0.353
103.0,1.4,0.783
104.0,0.58,0.416
104.0,0.53,0.399
105.0,0.21,0.399
104.0,0.67,0.34
103.0,1.1,0.009
105.0,0.15,0.248
105.0,0.51,0.26
104.0,0.22,0.298
105.0,0.5,0.29
105.0,0.079,0.044
104.0,1.3,0.306
105.0,0.28,0.324
103.0,1.5,0.255
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
103.5,1.0150000000000001,0.1315
104.0,0.53,0.008
104.0,0.69,0.022
105.0,0.11,0.049
105.0,0.079,0.022
103.0,1.1,0.063
105.0,0.67,0.232
104.0,0.46,0.234
104.0,0.71,0.353
105.0,0.022,0.209
104.0,1.1,0.051
104.0,0.67,0.023
103.0,1.9,0.087
103.5,18.95,0.16549999999999998
103.5,18.95,0.16549999999999998
103.5,18.95,0.16549999999999998
103.5,18.95,0.16549999999999998
103.5,18.95,0.16549999999999998
104.0,36.0,0.244
105.0,0.0,0.213
104.0,0.3,0.143
104.0,0.72,0.113
103.0,1.7,0.284
105.0,0.61,0.214
104.0,0.65,0.025
105.0,0.011,0.091
104.0,0.35,0.023
105.0,0.22,0.147
104.0,0.48,0.341
105.0,0.24,0.19
105.0,0.26,0.038
104.0,0.77,0.062
104.0,0.5,0.054
105.0,0.31,0.036
105.0,0.31,0.023
105.0,0.18,0.052
104.0,0.66,0.077
104.0,0.41,0.021
104.0,0.72,0.152
104.0,0.19,0.025
105.0,0.27,0.022
104.0,0.34,0.007
105.0,0.54,0.132
104.0,0.99,0.044
104.0,0.5,0.037
105.0,0.15,0.046
105.0,0.18,0.089
104.0,0.45,0.02
104.0,0.53,0.247
105.0,0.0,0.037
105.0,0.27,0.187
104.0,0.47,0.186
104.0,0.41,0.344
104.0,0.68,0.374
104.0,0.54,0.207
105.0,0.1,0.504
104.0,0.63,0.236
104.0,0.27,0.038
104.0,0.41,0.272
104.0,0.78,0.213
104.0,0.54,0.036
104.0,0.74,0.022
104.0,0.35,0.21
105.0,0.38,0.047
104.0,0.75,0.052
104.0,0.62,0.024
105.0,0.44,0.04
104.0,0.47,0.024
105.0,0.26,0.025
104.0,0.39,0.038
104.0,1.0,0.124
104.0,0.75,0.022
104.0,0.52,0.086
104.0,0.36,0.025
104.0,0.67,0.023
104.0,0.2,0.038
105.0,0.6,0.025
104.0,0.53,0.021
104.0,0.62,0.022
104.0,0.57,0.023
105.0,0.067,0.315
104.0,0.74,0.038
104.0,0.37,0.028
104.0,0.53,0.028
105.0,0.0,0.049
104.0,0.34,0.025
104.0,1.1,0.342
105.0,0.3,0.026
104.0,0.66,0.364
104.0,0.67,0.047
104.0,0.42,0.042
104.0,1.0,0.034
105.0,0.69,0.055
104.0,0.14,0.041
105.0,0.067,0.041
105.0,0.067,0.022
102.0,0.81,0.106
106.0,0.13,0.03
105.0,0.31,0.024
104.0,0.43,0.068
105.0,0.19,0.016
105.0,0.12,0.171
104.0,0.35,0.029
104.0,0.15,0.023
104.0,0.62,0.02
104.0,0.73,0.051
104.0,0.64,0.034
103.0,1.4,0.334
103.0,1.8,0.336
104.0,0.8,0.021
104.0,0.45,0.02
105.0,0.0,0.022
102.0,2.5,0.121
105.0,0.0,0.163
104.0,0.58,0.125
104.0,0.53,0.022
104.0,0.39,0.02
104.0,0.85,0.023
104.0,0.66,0.05
104.0,0.52,0.021
105.0,0.67,0.023
104.0,0.53,0.045
104.0,0.0,0.103
105.0,0.5,0.046
105.0,0.36,0.107
104.0,0.23,0.028
105.0,0.43,0.024
104.0,0.19,0.008
103.0,1.4,0.015
105.0,0.022,0.043
104.0,0.63,0.02
105.0,0.46,0.105
103.0,1.0,0.039
105.0,0.32,0.067
105.0,0.26,0.022
104.0,0.57,0.046
105.0,0.23,0.106
105.0,0.1,0.079
103.0,0.0,0.03
106.0,0.0,0.038
104.0,0.0,0.042
105.0,0.94,0.024
103.0,0.24,0.033
106.0,0.15,0.02
103.0,1.5,0.031
105.0,0.87,0.122
104.0,0.53,0.025
104.0,0.31,0.024
105.0,0.34,0.023
105.0,0.16,0.026
103.0,0.24,0.031
105.0,0.8,0.025
104.0,0.89,0.024
104.0,0.66,0.02
105.0,0.24,0.023
103.0,0.87,0.025
104.0,0.94,0.028
104.0,1.5,0.086
104.0,0.45,0.021
104.0,0.43,0.023
104.0,0.43,0.022
104.0,0.51,0.129
105.0,0.28,0.025
105.0,0.11,0.091
103.0,1.0,0.067
105.0,0.48,0.024
105.0,0.31,0.02
103.0,0.57,0.172
106.0,0.12,0.135
103.0,1.9,0.02
105.0,0.18,0.069
103.0,0.96,0.03
105.0,1.0,0.021
104.0,0.21,0.029
103.0,2.2,0.027
105.0,0.52,0.023
104.0,0.5,0.027
103.0,1.5,0.046
105.0,0.53,0.295
104.0,0.32,0.033
104.0,1.2,0.024
104.0,0.54,0.023
105.0,0.25,0.025
104.0,0.18,0.039
105.0,0.65,0.02
104.0,0.3,0.044
105.0,0.48,0.033
102.0,0.7,0.04
107.0,0.26,0.023
104.0,0.69,0.022
104.0,0.39,0.178
105.0,0.022,0.064
105.0,0.37,0.031
104.0,0.19,0.023
103.0,1.0,0.084
105.0,0.58,0.008
105.0,0.46,0.021
103.0,0.52,0.051
105.0,0.62,0.072
104.0,0.57,0.021
100.0,1.4,0.319
107.0,0.28,0.026
104.0,1.5,0.02
104.0,0.21,0.216
104.0,1.0,0.025
101.0,3.7,0.023
100.0,4.3,0.024
104.0,0.38,0.031
105.0,0.24,0.025
104.0,0.54,0.055
102.0,0.19,0.008
107.0,0.2,0.117
104.0,0.76,0.06
104.0,0.84,0.06
105.0,0.35,0.023
105.0,0.34,0.025
104.0,0.65,0.061
105.0,0.31,0.023
103.0,1.1,0.047
104.0,0.5,0.079
105.0,0.13,0.038
104.0,0.25,0.075
102.0,0.96,0.28
106.0,0.3,0.066
105.0,0.16,0.028
104.0,0.33,0.388
105.0,0.49,0.04
105.0,0.2,0.035
104.0,0.38,0.032
104.0,0.48,0.291
105.0,0.59,0.026
105.0,0.45,0.02
104.0,0.23,0.074
105.0,0.38,0.031
104.0,0.66,0.032
102.0,0.6,0.083
107.0,0.22,0.034
104.0,1.1,0.038
105.0,0.21,0.025
103.0,0.72,0.048
105.0,0.28,0.041
104.0,0.76,0.125
105.0,0.23,0.023
104.0,0.38,0.09
104.0,0.81,0.056
104.0,0.94,0.057
104.0,0.66,0.228
105.0,0.12,0.038
105.0,0.27,0.03
104.0,0.53,0.029
104.0,0.67,0.038
104.0,0.23,0.16
105.0,0.25,0.031
104.0,0.78,0.148
105.0,0.6,0.035
105.0,0.1,0.031
103.0,2.0,0.1
105.0,0.16,0.023
105.0,0.26,0.021
104.0,0.29,0.024
104.0,0.66,0.08
104.0,0.6,0.016
104.0,0.94,0.058
105.0,0.68,0.008
103.0,0.8,0.05
104.0,0.84,0.06
104.0,0.55,0.063
105.0,0.62,0.02
104.0,0.98,0.027
103.0,1.2,0.084
53.5075,24.6,0.055
53.5075,24.6,0.055
4.015,48.0,0.026
105.0,0.48,0.034
104.0,0.8,0.079
104.0,0.74,0.058
105.0,0.4,0.125
103.0,1.5,0.206
104.0,0.72,0.144
105.0,0.13,0.025
103.0,0.3,0.021
104.0,1.6,0.101
103.0,1.8,0.04
104.0,1.2,0.047
104.0,0.14,0.156
105.0,0.79,0.025
103.0,0.96,0.454
105.0,0.36,0.067
104.0,0.62,0.059
104.0,0.54,0.335
105.0,0.22,0.295
105.0,0.0,0.842
106.0,0.022,0.025
102.0,0.86,0.027
106.0,0.67,0.029
104.0,0.29,0.038
104.0,0.69,0.032
105.0,0.26,0.034
104.0,0.56,0.038
104.0,0.61,0.1
105.0,0.0,0.007
104.0,0.6,0.088
103.0,1.7,0.056
105.0,0.44,0.121
102.0,2.3,0.15
103.0,1.2,0.341
103.0,1.3,0.305
103.0,1.5,0.417
104.0,0.55,0.139
105.0,0.045,0.304
103.0,1.6,0.324
104.0,0.83,0.187
103.0,1.4,0.323
104.0,0.58,0.319
105.0,0.45,0.089
103.0,2.5,0.036
103.0,1.2,0.247
105.0,0.35,0.219
105.0,0.11,0.276
104.0,0.77,0.318
105.0,0.21,0.24
104.0,0.89,0.733
104.0,0.55,0.316
103.0,1.9,0.218
103.0,2.0,0.033
105.0,0.2,0.028
104.0,0.15,0.22
104.0,1.4,0.097
104.0,1.1,0.045
104.0,0.18,0.029
104.0,0.7,0.076
105.0,0.27,0.05
104.0,0.69,0.037
105.0,0.0,0.147
104.0,0.82,0.027
104.0,1.2,0.032
104.0,0.74,0.054
103.0,1.8,0.068
105.0,0.18,0.247
105.0,0.0,0.075
103.0,0.42,0.036
105.0,0.51,0.208
103.0,2.0,0.028
105.0,0.18,0.383
104.0,0.39,0.026
104.0,0.35,0.346
104.0,0.74,0.16
105.0,0.067,0.064
104.0,0.37,0.356
104.0,0.33,0.173
105.0,0.4,0.201
104.0,0.19,0.341
104.0,1.0,0.146
104.0,0.8,0.099
105.0,0.39,0.118
104.0,1.0,0.192
104.0,0.53,0.275
104.0,0.74,0.094
104.0,0.17,0.317
105.0,0.0,0.667
104.0,0.38,0.007
104.0,0.57,0.069
104.0,0.34,0.026
104.0,0.63,0.073
104.0,1.0,0.288
104.0,0.41,0.213
104.0,0.96,0.076
105.0,0.034,0.353
104.0,1.2,0.249
105.0,0.16,0.315
104.0,0.31,0.03
105.0,0.44,0.261
103.0,0.57,0.305
106.0,0.41,0.264
104.0,0.73,0.035
104.0,1.3,0.252
104.0,0.72,0.335
102.0,2.3,0.026
103.0,1.7,0.175
105.0,0.25,0.217
104.0,0.99,0.167
103.0,0.42,0.028
105.0,0.48,0.294
105.0,0.27,0.305
105.0,0.26,0.193
104.0,0.24,0.336
105.0,0.22,0.691
104.0,0.46,0.266
103.0,1.9,0.082
104.0,1.1,0.119
104.0,0.31,0.034
105.0,0.21,0.03
105.0,0.19,0.021
105.0,0.16,0.021
103.0,0.38,0.111
105.0,1.5,0.022
105.0,0.36,0.055
104.0,0.34,0.094
103.0,0.59,0.027
106.0,0.3,0.009
105.0,0.53,0.089
104.0,0.67,0.023
105.0,0.22,0.022
104.0,0.48,0.022
104.0,0.71,0.066
105.0,0.17,0.023
105.0,0.16,0.027
103.0,0.54,0.035
104.0,1.3,0.026
104.0,1.1,0.045
104.0,0.65,0.245
103.0,1.0,0.025
105.0,0.43,0.022
104.0,0.39,0.035
104.0,0.96,0.027
105.0,0.58,0.257
104.0,0.81,0.604
104.0,0.63,0.025
105.0,0.21,0.26
105.0,0.3,0.088
103.0,0.81,0.051
106.0,0.54,0.024
104.0,0.5,0.026
104.0,0.24,0.023
105.0,0.13,0.312
104.0,0.48,0.029
104.0,0.74,0.027
105.0,0.0,0.287
104.0,0.99,0.025
104.0,0.53,0.022
104.0,0.85,0.026
105.0,0.1,0.025
104.0,0.84,0.027
104.0,0.77,0.032
103.0,1.9,0.022
104.0,0.37,0.023
105.0,0.24,0.026
103.0,1.3,0.028
103.0,1.3,0.026
104.0,0.89,0.028
104.0,0.91,0.033
104.0,0.46,0.028
104.0,0.84,0.027
105.0,0.078,0.031
103.0,0.87,0.031
105.0,0.5,0.029
105.0,0.35,0.271
103.0,1.3,0.027
105.0,0.12,0.08
105.0,0.21,0.289
104.0,0.33,0.018
105.0,0.93,0.071
105.0,0.17,0.02
104.0,0.94,0.027
104.0,0.98,0.028
104.0,0.39,0.023
104.0,0.71,0.028
105.0,0.26,0.049
105.0,0.045,0.021
103.0,1.5,0.339
104.0,0.3,0.025
104.0,1.0,0.056
104.0,0.56,0.037
104.0,0.61,0.32
104.0,0.39,0.026
104.0,0.19,0.026
105.0,0.46,0.052
104.0,0.36,0.015
102.0,3.1,0.08
104.0,0.61,0.029
105.0,0.36,0.193
104.0,0.62,0.028
104.0,0.78,0.05
105.0,0.3,0.071
105.0,0.21,0.235
104.0,0.16,0.025
105.0,0.4,0.031
104.0,0.64,0.025
104.0,1.2,0.31
104.0,0.83,0.415
104.0,0.5,0.034
105.0,0.69,0.029
103.0,1.6,0.022
104.0,0.66,0.244
104.0,0.39,0.03
103.0,0.52,0.09
105.0,0.63,0.216
105.0,0.26,0.327
104.0,0.63,0.031
105.0,0.18,0.022
104.0,0.59,0.027
105.0,0.42,0.026
104.0,0.81,0.007
105.0,0.5,0.034
105.0,0.29,0.026
103.0,1.7,0.02
104.0,1.1,0.023
104.0,0.39,0.09
104.0,0.47,0.026
105.0,0.37,0.028
104.0,0.87,0.025
105.0,0.0,0.024
105.0,0.26,0.03
104.0,0.82,0.206
105.0,0.25,0.375
104.0,0.49,0.083
104.0,0.72,0.076
103.0,0.79,0.034
105.0,1.0,0.032
104.0,0.73,0.245
104.0,0.49,0.013
104.0,0.94,0.035
104.0,0.66,0.023
105.0,0.48,0.034
104.0,0.011,0.072
104.0,2.0,0.027
99.1,5.1,0.043
104.0,0.41,0.047
105.0,0.59,0.027
104.0,1.2,0.025
105.0,0.27,0.028
104.0,0.53,0.023
104.0,0.38,0.012
104.0,0.33,0.026
105.0,0.15,0.026
105.0,0.4,0.025
103.0,1.6,0.051
104.0,0.72,0.03
105.0,0.17,0.025
102.0,1.5,0.049
106.0,0.24,0.026
105.0,0.0,0.025
105.0,0.18,0.344
104.0,0.15,0.027
105.0,0.77,0.107
105.0,0.17,0.019
104.0,0.079,0.017
105.0,0.28,0.152
104.0,0.37,0.059
105.0,0.35,0.027
104.0,0.76,0.009
105.0,0.089,0.026
105.0,0.51,0.023
104.0,0.53,0.023
104.0,0.19,0.022
105.0,0.34,0.021
104.0,0.71,0.029
104.0,0.35,0.026
105.0,0.37,0.024
105.0,0.44,0.028
104.0,0.16,0.05
106.0,0.14,0.028
104.0,0.75,0.006
104.0,0.18,0.056
105.0,0.033,0.025
105.0,0.23,0.021
104.0,0.37,0.044
104.0,1.4,0.023
104.0,0.51,0.021
104.0,0.0,0.069
106.0,0.21,0.021
104.0,0.36,0.024
104.0,0.19,0.065
105.0,0.81,0.022
105.0,0.11,0.039
103.0,0.78,0.044
105.0,0.53,0.028
104.0,0.36,0.022
104.0,0.36,0.025
105.0,0.44,0.04
102.0,2.1,0.015
105.0,0.97,0.022
104.0,0.22,0.063
105.0,0.68,0.022
105.0,0.09,0.025
103.0,0.83,0.117
105.0,0.056,0.032
106.0,0.13,0.032
103.0,0.74,0.027
105.0,0.022,0.037
105.0,0.27,0.024
103.0,0.74,0.13
104.0,0.28,0.042
106.0,0.49,0.029
104.0,0.17,0.065
105.0,0.23,0.027
105.0,0.16,0.025
103.0,0.36,0.085
105.0,0.59,0.035
105.0,0.4,0.026
103.0,0.44,0.077
105.0,0.067,0.034
105.0,0.078,0.009
105.0,0.4,0.021
104.0,0.0,0.031
104.0,1.2,0.022
102.0,1.6,0.076
105.0,0.43,0.024
103.0,1.4,0.022
104.0,0.37,0.035
104.0,1.9,0.022
103.0,1.6,0.084
106.0,0.022,0.026
104.0,0.77,0.025
103.0,0.27,0.321
104.0,1.0,0.033
104.0,0.12,0.085
105.0,0.57,0.011
104.0,0.36,0.019
105.0,0.44,0.025
104.0,0.21,0.034
104.0,0.88,0.068
105.0,0.23,0.008
104.0,0.46,0.078
105.0,0.089,0.056
104.0,0.67,0.023
103.0,1.6,0.033
104.0,0.46,0.081
105.0,0.31,0.026
103.0,0.86,0.033
105.0,0.3,0.026
105.0,0.067,0.03
104.0,1.2,0.031
104.0,0.71,0.047
105.0,0.66,0.026
104.0,0.69,0.024
104.0,0.034,0.07
105.0,0.26,0.023
104.0,0.75,0.023
104.0,0.54,0.023
104.0,0.25,0.034
104.0,0.93,0.152
105.0,0.43,0.03
104.0,0.0,0.225
